ID,CUSTOMER_NAME,STORE_NAME,AMOUNT,TRANSACTION_DATE,STATUS   
14996,Isabella Raurica,"Euronics, Napoli",1949,2012-03-17,Dis
14997,Salvi Pirandello,"Apple, Reggio Calabria",1436,2017-01-
14998,Griselda Balotelli,"Decathlon, Roma",1845,2012-11-16,Un
14999,Gianmarco Carli,"Amazon, Messina",1979,2020-05-14,Dispu
15000,Puccio Bocca,"Unieuro, Torino",1697,2018-01-17,Undisput
15001,Alfredo Alboni,"Coop, Reggio Calabria",1671,2014-01-28,
15002,Gabriele Capone,"Decathlon, Napoli",1762,2015-08-14,Und
15003,Enzo Strangio,"Microsoft, Genova",1035,2012-06-18,Dispu
15004,Laureano Spinola,"Microsoft, Napoli",1163,2012-09-21,Di
15005,Pierpaolo Cociarelli,"Mediaworld, Catanzaro",1027,2017-
15006,Gian Smirnoff,"Expert, Milano",1341,2021-08-14,Disputed
15007,Puccio Cocci,"Amazon, Genova",1747,2018-04-20,Disputed 
15008,Gian Argentero,"Mediaworld, Reggio Calabria",1800,2014-
15009,Gabriele Raurica,"Coop, Napoli",1521,2012-06-13,Dispute
15010,Etta Paolucci,"Unieuro, Messina",1883,2020-01-24,Undisp
15011,Sante Pirandello,"Coop, Messina",1482,2014-03-31,Disput
15012,Ermes Sollima,"Decathlon, Reggio Calabria",1479,2016-08
15013,Luciano Bataglia,"Apple, Palermo",1711,2015-02-24,Dispu
15014,Letizia Beccheria,"Ikea, Torino",1704,2020-09-19,Disput
15015,Aurora Giulietti,"Expert, Reggio Calabria",1007,2020-05
15016,Eleanora Calgari,"Euronics, Roma",1631,2018-09-13,Undis
15017,Gabriella Maffei,"Decathlon, Torino",1149,2017-04-19,Di
15018,Carlo Antonelli,"Coop, Palermo",1395,2019-01-09,Undispu
15019,Paulina Armellini,"Decathlon, Napoli",1612,2014-05-30,U
15020,Rodolfo Corcos,"Apple, Messina",1814,2013-11-24,Dispute
15021,Aurora Satta,"Coop, Catania",1747,2012-07-20,Disputed  
15022,Alessia Zoppetti,"Amazon, Milano",1837,2019-09-07,Undis
15023,Fredo Donatoni,"Decathlon, Catania",1902,2017-12-20,Und
15024,Elmo Canova,"Euronics, Milano",1918,2018-11-12,Undisput
15025,Elena Parpinel,"Amazon, Torino",1018,2017-04-13,Dispute
15026,Vanessa Stucchi,"Unieuro, Genova",1437,2016-09-01,Undis
15027,Alfredo Trentini,"Microsoft, Reggio Calabria",1760,2015
15028,Gianmarco Cocci,"Ikea, Torino",1372,2015-05-30,Disputed
15029,Giada Gelli,"Amazon, Genova",1453,2019-11-13,Disputed  
15030,Gabriella Giradello,"Ikea, Napoli",1959,2014-12-07,Undi
15031,Camilla Pace,"Decathlon, Torino",1703,2014-10-07,Disput
15032,Rodolfo Foscari,"Apple, Torino",1433,2013-06-09,Dispute
15033,Griselda Stein,"Expert, Palermo",1581,2018-10-08,Undisp
15034,Sylvia Spinola,"Coop, Palermo",1803,2016-10-16,Disputed
15035,Paola Zoppetti,"Amazon, Palermo",1291,2016-11-20,Undisp
15036,Manuel Giradello,"Euronics, Catania",1132,2021-03-16,Un
15037,Giulietta Casadei,"Microsoft, Messina",1489,2012-10-25,
15038,Elmo Berrè,"Coop, Roma",1712,2018-01-14,Disputed       
15039,Ugo Camiscione,"Mediaworld, Messina",1985,2012-03-13,Un
15040,Luigi Golgi,"Unieuro, Genova",1692,2012-11-13,Disputed 
15041,Camillo Balbi,"Microsoft, Roma",1107,2019-07-15,Undispu
15042,Pierpaolo Piazzi,"Microsoft, Catanzaro",1173,2020-12-05
15043,Adelasia Satta,"Decathlon, Catania",1433,2016-08-19,Und
15044,Nicolò Traversa,"Apple, Roma",1083,2018-04-03,Disputed 
15045,Ugo Zoppetti,"Coop, Roma",1210,2011-11-11,Undisputed   
15046,Temistocle Solimena,"Expert, Roma",1923,2014-08-30,Undi
15047,Puccio Pace,"Euronics, Genova",1876,2019-06-25,Disputed
15048,Fiorino Bixio,"Microsoft, Messina",1088,2018-03-13,Disp
15049,Bianca Bossi,"Mediaworld, Catanzaro",1549,2019-04-09,Di
15050,Carlo Bocca,"Microsoft, Reggio Calabria",1374,2013-09-1
15051,Luciano Armellini,"Mediaworld, Genova",1855,2015-05-25,
15052,Vanessa Lupo,"Ikea, Napoli",1014,2017-02-08,Undisputed 
15053,Sandra Crisafulli,"Amazon, Torino",1541,2016-10-28,Undi
15054,Giulio Rismondo,"Apple, Torino",1392,2020-02-25,Undispu
15055,Ugo Savorgnan,"Unieuro, Roma",1171,2016-10-28,Disputed 
15056,Osvaldo Pistoletto,"Amazon, Catania",1389,2019-07-10,Un
15057,Eleanora Armellini,"Amazon, Palermo",1239,2015-12-08,Un
15058,Silvio Tamborini,"Euronics, Catania",1711,2019-08-17,Di
15059,Eva Petrocelli,"Decathlon, Palermo",1107,2015-10-15,Und
15060,Martino Maffei,"Euronics, Catanzaro",1035,2016-01-13,Un
15061,Cipriano Bajamonti,"Ikea, Catania",1815,2012-10-16,Undi
15062,Elmo Spinola,"Decathlon, Catanzaro",1538,2015-05-19,Dis
15063,Gelsomina Sgalambro,"Coop, Genova",1256,2013-07-01,Undi
15064,Romina Montanelli,"Coop, Genova",1493,2019-06-13,Disput
15065,Mariana Paolucci,"Expert, Catanzaro",1281,2017-07-27,Un
15066,Lodovico Tacchini,"Microsoft, Roma",1865,2013-06-11,Und
15067,Romina Lupo,"Microsoft, Milano",1067,2021-05-14,Undispu
15068,Liana Satta,"Mediaworld, Reggio Calabria",1846,2016-11-
15069,Gino Spinola,"Amazon, Reggio Calabria",1887,2014-03-25,
15070,Etta Casadei,"Expert, Palermo",1209,2013-06-20,Undisput
15071,Vanessa Emo,"Apple, Milano",1419,2019-09-11,Undisputed 
15072,Silvestro Contarini,"Microsoft, Catanzaro",1642,2014-05
15073,Vanessa Sibilia,"Microsoft, Milano",1575,2012-08-14,Und
15074,Letizia Squarcione,"Euronics, Roma",1955,2014-05-24,Dis
15075,Gabriele Ricci,"Mediaworld, Messina",1100,2014-06-05,Di
15076,Sergius Stucchi,"Euronics, Catanzaro",1333,2021-01-27,D
15077,Pierpaolo Ricci,"Amazon, Messina",1967,2013-10-11,Undis
15078,Annunziata Nosiglia,"Decathlon, Palermo",1539,2014-12-0
15079,Carlo Gigli,"Ikea, Messina",1259,2015-10-15,Undisputed 
15080,Germana Traversa,"Apple, Napoli",1318,2013-11-20,Disput
15081,Angelica Argentero,"Apple, Milano",1750,2012-03-16,Disp
15082,Osvaldo Tacchini,"Amazon, Milano",1664,2015-07-15,Dispu
15083,Gianmarco Rinaldi,"Microsoft, Roma",1757,2017-09-28,Dis
15084,Fulvio Vianello,"Expert, Roma",1373,2011-09-21,Undisput
15085,Fredo Papetti,"Unieuro, Reggio Calabria",1956,2016-04-1
15086,Gaetano Emo,"Amazon, Palermo",1695,2019-03-20,Disputed 
15087,Temistocle Bajamonti,"Amazon, Milano",1452,2020-03-28,U
15088,Griselda Squarcione,"Ikea, Catanzaro",1785,2017-08-12,U
15089,Sylvia Pirandello,"Amazon, Catanzaro",1694,2016-03-25,D
15090,Sante Balotelli,"Amazon, Genova",1390,2015-09-01,Disput
15091,Paola Tacchini,"Ikea, Palermo",1618,2013-10-23,Undisput
15092,Isabella Rubbia,"Mediaworld, Milano",1911,2019-10-27,Un
15093,Gelsomina Trentini,"Amazon, Catanzaro",1314,2014-11-13,
15094,Eva Canova,"Mediaworld, Reggio Calabria",1792,2012-12-1
15095,Osvaldo Savorgnan,"Mediaworld, Palermo",1047,2020-01-01
15096,Alfredo Taliercio,"Mediaworld, Napoli",1331,2018-12-25,
15097,Pietro Contarini,"Amazon, Catanzaro",1487,2020-01-15,Un
15098,Sergius Paolucci,"Mediaworld, Palermo",1133,2020-06-06,
15099,Elena Calgari,"Decathlon, Catanzaro",1387,2014-02-14,Di
15100,Lina Tozzo,"Amazon, Palermo",1121,2020-06-01,Disputed  
15101,Piergiorgio Argentero,"Microsoft, Torino",1030,2014-04-
15102,Paulina Giulietti,"Decathlon, Torino",1294,2016-11-30,U
15103,Vanessa Vianello,"Expert, Milano",1022,2018-07-06,Undis
15104,Gianni Pisani,"Microsoft, Catanzaro",1765,2015-01-01,Un
15105,Elena Berrè,"Mediaworld, Reggio Calabria",1297,2015-04-
15106,Silvestro Raurica,"Decathlon, Roma",1044,2012-03-15,Und
15107,Filippa Casadei,"Unieuro, Reggio Calabria",1512,2012-06
15108,Liana Calgari,"Expert, Palermo",1625,2011-10-05,Dispute
15109,Vincentio Carullo,"Ikea, Napoli",1172,2021-05-10,Undisp
15110,Aurora Emo,"Apple, Roma",1835,2014-06-19,Undisputed    
15111,Adele Donatoni,"Mediaworld, Genova",1806,2014-03-16,Und
15112,Nicolò Trentini,"Ikea, Messina",1697,2013-04-22,Dispute
15113,Etta Rinaldi,"Euronics, Reggio Calabria",1166,2017-09-0
15114,Mattia Sollima,"Ikea, Torino",1451,2013-01-18,Disputed 
15115,Giampaolo Zoppetti,"Unieuro, Torino",1781,2013-12-03,Di
15116,Alfredo Carli,"Apple, Catania",1418,2021-04-09,Undisput
15117,Piergiorgio Stucchi,"Microsoft, Reggio Calabria",1936,2
15118,Martino Cocci,"Microsoft, Palermo",1629,2015-04-27,Disp
15119,Luigi Nordio,"Decathlon, Catania",1078,2021-05-08,Dispu
15120,Vincentio Galuppi,"Unieuro, Milano",1724,2016-03-21,Und
15121,Gianmarco Cafarchia,"Microsoft, Milano",1214,2018-12-07
15122,Ronaldo Vezzali,"Euronics, Catanzaro",1774,2019-09-27,D
15123,Camilla Chinnici,"Amazon, Catanzaro",1688,2018-11-21,Di
15124,Lodovico Nibali,"Mediaworld, Catania",1432,2018-10-11,U
15125,Angelica Vianello,"Microsoft, Catania",1502,2011-12-27,
15126,Vanessa Pistoletto,"Mediaworld, Torino",1647,2017-08-05
15127,Enzo Vittadello,"Coop, Torino",1870,2013-10-28,Undisput
15128,Amedeo Taliercio,"Apple, Catania",1281,2018-02-19,Undis
15129,Salvi Carullo,"Mediaworld, Palermo",1565,2017-08-20,Dis
15130,Enzo Spinola,"Unieuro, Catania",1462,2017-10-13,Dispute
15131,Ermenegildo Lupo,"Mediaworld, Reggio Calabria",1249,201
15132,Lazzaro Trentini,"Apple, Reggio Calabria",1057,2016-02-
15133,Etta Papetti,"Ikea, Catanzaro",1630,2012-09-19,Disputed
15134,Pietro Traversa,"Amazon, Messina",1172,2019-02-09,Undis
15135,Eleanora Nosiglia,"Euronics, Napoli",1030,2018-07-10,Di
15136,Annunziata Petrocelli,"Euronics, Messina",1128,2016-11-
15137,Manuel Renier,"Ikea, Catania",1233,2020-06-07,Undispute
15138,Gino Trentini,"Euronics, Genova",1338,2016-04-07,Undisp
15139,Luciano Renault,"Amazon, Catania",1405,2013-08-26,Dispu
15140,Camillo Canova,"Ikea, Catanzaro",1278,2014-01-10,Undisp
15141,Puccio Bataglia,"Apple, Catanzaro",1570,2013-12-08,Disp
15142,Elena Gonzaga,"Decathlon, Genova",1501,2019-11-17,Undis
15143,Giulio Balotelli,"Microsoft, Torino",1921,2013-07-14,Un
15144,Umberto Trentini,"Amazon, Messina",1635,2016-07-23,Disp
15145,Gianmarco Spinola,"Microsoft, Palermo",1463,2016-01-11,
15146,Sandra Balotelli,"Euronics, Napoli",1128,2013-04-25,Dis
15147,Adelasia Stein,"Microsoft, Messina",1224,2012-05-25,Und
15148,Gino Berrè,"Amazon, Napoli",1483,2012-09-28,Disputed   
15149,Gian Pirandello,"Unieuro, Palermo",1738,2020-05-04,Undi
15150,Liberto Lupo,"Apple, Roma",1962,2018-05-13,Undisputed  
15151,Cecilia Vezzali,"Ikea, Reggio Calabria",1097,2015-09-15
15152,Paulina Corcos,"Euronics, Palermo",1675,2015-07-22,Undi
15153,Paulina Pace,"Decathlon, Genova",1885,2015-06-12,Undisp
15154,Nicolò Gelli,"Microsoft, Roma",1318,2021-04-05,Undisput
15155,Camilla Capone,"Ikea, Genova",1290,2015-08-21,Undispute
15156,Romina Beccheria,"Apple, Milano",1582,2017-04-03,Disput
15157,Maurilio Gigli,"Amazon, Catania",1844,2015-07-31,Undisp
15158,Gabriella Zoppetti,"Mediaworld, Catania",1692,2020-08-1
15159,Manuel Zoppetti,"Microsoft, Roma",1952,2011-12-05,Undis
15160,Annunziata Renault,"Mediaworld, Catania",1393,2017-09-1
15161,Gian Pacillo,"Mediaworld, Catania",1968,2021-07-02,Undi
15162,Sandra Satta,"Euronics, Messina",1951,2018-08-07,Undisp
15163,Lazzaro Fracci,"Coop, Catania",1785,2014-01-24,Disputed
15164,Ermes Calgari,"Coop, Catanzaro",1447,2015-03-11,Dispute
15165,Puccio Cociarelli,"Ikea, Reggio Calabria",1915,2015-03-
15166,Gianpaolo Montanelli,"Apple, Torino",1117,2015-05-20,Di
15167,Romina Rinaldi,"Unieuro, Messina",1778,2017-05-26,Dispu
15168,Lazzaro Rismondo,"Expert, Messina",1107,2013-06-15,Undi
15169,Alessia Pirandello,"Amazon, Milano",1106,2020-02-27,Dis
15170,Azeglio Rubbia,"Expert, Catania",1217,2014-09-20,Undisp
15171,Luigi Sgalambro,"Expert, Reggio Calabria",1656,2012-03-
15172,Gabriella Paolucci,"Expert, Palermo",1259,2016-06-03,Un
15173,Giampaolo Pirandello,"Apple, Milano",1172,2019-02-07,Un
15174,Amedeo Canova,"Apple, Catania",1894,2021-05-09,Undisput
15175,Giampaolo Ricci,"Apple, Genova",1944,2016-01-06,Dispute
15176,Bianca Parpinel,"Euronics, Napoli",1165,2016-08-14,Disp
15177,Salvatore Petrocelli,"Expert, Roma",1150,2018-04-27,Dis
15178,Gian Foscari,"Expert, Catania",1789,2013-02-25,Disputed
15179,Giulio Carli,"Ikea, Torino",1726,2021-08-06,Undisputed 
15180,Luciano Giannotti,"Microsoft, Milano",1622,2014-10-31,U
15181,Luigi Argentero,"Apple, Genova",1863,2011-11-18,Dispute
15182,Sylvia Rubbia,"Mediaworld, Palermo",1676,2019-11-02,Und
15183,Carlo Tresoldi,"Amazon, Catanzaro",1087,2015-12-05,Disp
15184,Vanessa Stein,"Coop, Napoli",1724,2015-09-05,Undisputed
15185,Etta Paolucci,"Apple, Palermo",1099,2017-12-16,Undisput
15186,Gelsomina Vianello,"Microsoft, Milano",1640,2019-08-15,
15187,Giampaolo Lettiere,"Amazon, Palermo",1093,2020-01-20,Di
15188,Maurilio Solimena,"Euronics, Torino",1815,2014-07-15,Un
15189,Adelasia Balotelli,"Apple, Napoli",1987,2020-02-15,Disp
15190,Adamo Cociarelli,"Amazon, Roma",1551,2018-09-16,Undispu
15191,Gian Panzera,"Amazon, Milano",1339,2018-09-20,Undispute
15192,Carlo Tanzini,"Expert, Genova",1427,2017-11-17,Disputed
15193,Giulietta Contarini,"Expert, Messina",1904,2017-09-03,U
15194,Gianpaolo Armellini,"Unieuro, Messina",1363,2013-04-07,
15195,Lodovico Contarini,"Apple, Catanzaro",1303,2012-06-30,D
15196,Antonello Berrè,"Decathlon, Milano",1991,2019-11-07,Und
15197,Lucrezia Nibali,"Microsoft, Palermo",1834,2013-03-13,Di
15198,Luciano Solimena,"Amazon, Catanzaro",1489,2015-08-26,Un
15199,Silvio Zabarella,"Ikea, Roma",1808,2015-10-22,Undispute
15200,Laureano Rismondo,"Amazon, Catanzaro",1323,2020-08-08,U
15201,Fredo Beccheria,"Decathlon, Messina",1064,2020-10-13,Di
15202,Sergius Papetti,"Apple, Catanzaro",1956,2018-02-19,Undi
15203,Ermes Montanelli,"Amazon, Genova",1016,2016-03-28,Undis
15204,Gianmarco Armellini,"Euronics, Reggio Calabria",1456,20
15205,Nino Gelli,"Microsoft, Torino",1847,2015-11-27,Undisput
15206,Enzo Alboni,"Microsoft, Genova",1720,2016-11-20,Dispute
15207,Eva Balotelli,"Ikea, Palermo",1861,2012-11-20,Disputed 
15208,Gianmarco Tomasini,"Ikea, Catanzaro",1433,2020-09-11,Di
15209,Adamo Papetti,"Mediaworld, Torino",1875,2016-10-07,Disp
15210,Sylvia Sgalambro,"Ikea, Reggio Calabria",1445,2012-05-0
15211,Ludovica Trentini,"Euronics, Messina",1886,2019-04-21,D
15212,Adele Pasolini,"Decathlon, Milano",1901,2021-07-14,Undi
15213,Fiorino Papetti,"Ikea, Napoli",1999,2012-09-23,Undisput
15214,Maurilio Vezzali,"Amazon, Catanzaro",1530,2020-08-01,Un
15215,Camillo Lupo,"Ikea, Catanzaro",1631,2018-09-26,Disputed
15216,Sergius Petrocelli,"Expert, Genova",1408,2014-01-07,Dis
15217,Azeglio Galuppi,"Decathlon, Napoli",1275,2018-08-22,Und
15218,Fredo Giannotti,"Expert, Reggio Calabria",1848,2021-03-
15219,Antonello Spinola,"Coop, Genova",1294,2012-02-28,Disput
15220,Sergius Corcos,"Unieuro, Catanzaro",1615,2017-03-13,Dis
15221,Giulietta Lupo,"Unieuro, Messina",1611,2014-07-30,Dispu
15222,Annunziata Bocca,"Expert, Torino",1241,2020-02-13,Dispu
15223,Giada Rinaldi,"Mediaworld, Torino",1336,2016-09-03,Undi
15224,Salvi Bersani,"Apple, Catania",1658,2021-08-24,Undisput
15225,Eleanora Rismondo,"Euronics, Genova",1294,2017-12-13,Di
15226,Adele Alboni,"Unieuro, Catanzaro",1525,2014-06-08,Undis
15227,Gabriele Sollima,"Mediaworld, Catanzaro",1158,2016-01-3
15228,Gabriele Sollima,"Expert, Milano",1974,2011-12-05,Undis
15229,Laureano Renier,"Decathlon, Palermo",1099,2016-02-19,Di
15230,Filippa Tomasini,"Amazon, Messina",1374,2018-03-01,Undi
15231,Camillo Pacillo,"Amazon, Napoli",1408,2015-07-28,Undisp
15232,Elmo Giulietti,"Microsoft, Catanzaro",1765,2013-12-01,U
15233,Elmo Giradello,"Apple, Messina",1555,2016-05-04,Dispute
15234,Giada Pistoletto,"Amazon, Catania",1579,2013-05-27,Undi
15235,Paola Renault,"Unieuro, Catanzaro",1554,2019-11-25,Disp
15236,Adamo Pace,"Mediaworld, Catania",1672,2018-04-21,Undisp
15237,Etta Papetti,"Coop, Torino",1007,2016-08-28,Disputed   
15238,Gian Pausini,"Expert, Genova",1118,2012-05-31,Undispute
15239,Luciano Nordio,"Apple, Genova",1157,2013-03-19,Disputed
15240,Amedeo Crisafulli,"Amazon, Reggio Calabria",1102,2014-0
15241,Adele Pistoletto,"Euronics, Catania",1382,2019-04-07,Un
15242,Adamo Giulietti,"Apple, Napoli",1264,2013-11-07,Undispu
15243,Elena Papetti,"Coop, Genova",1902,2014-03-12,Disputed  
15244,Maurilio Pisani,"Expert, Napoli",1057,2014-09-25,Undisp
15245,Adele Giradello,"Apple, Milano",1842,2017-06-10,Dispute
15246,Alessia Cafarchia,"Amazon, Torino",1396,2020-02-28,Disp
15247,Vanessa Gelli,"Coop, Catania",1382,2018-02-26,Undispute
15248,Temistocle Nibali,"Euronics, Torino",1038,2020-03-29,Di
15249,Vincentio Rubbia,"Coop, Genova",1224,2016-09-08,Undispu
15250,Gianpaolo Antonelli,"Decathlon, Catanzaro",1484,2018-09
15251,Ronaldo Ricci,"Apple, Catania",1341,2013-09-17,Undisput
15252,Gianmarco Solimena,"Amazon, Napoli",1998,2014-07-14,Dis
15253,Paola Bocca,"Apple, Roma",1214,2016-07-08,Disputed     
15254,Laureano Strangio,"Amazon, Roma",1316,2019-08-22,Undisp
15255,Vanessa Donatoni,"Apple, Milano",1111,2015-02-09,Disput
15256,Gino Vezzali,"Amazon, Reggio Calabria",1155,2019-08-31,
15257,Silvio Antonelli,"Unieuro, Palermo",1542,2013-01-27,Und
15258,Silvestro Cafarchia,"Amazon, Roma",1230,2013-06-22,Undi
15259,Salvatore Renault,"Euronics, Roma",1825,2012-06-01,Disp
15260,Manuel Gelli,"Ikea, Milano",1633,2012-10-10,Disputed   
15261,Gianluigi Carli,"Expert, Catanzaro",1915,2012-11-04,Und
15262,Pierpaolo Canova,"Expert, Torino",1478,2017-11-11,Dispu
15263,Michelotto Strangio,"Ikea, Torino",1388,2015-08-22,Disp
15264,Laureano Tanzini,"Coop, Reggio Calabria",1899,2020-06-3
15265,Silvio Lupo,"Expert, Reggio Calabria",1047,2020-11-17,U
15266,Luciano Traversa,"Coop, Roma",1361,2017-06-12,Disputed 
15267,Maurilio Sollima,"Unieuro, Napoli",1518,2020-05-29,Disp
15268,Fiorino Cocci,"Amazon, Milano",1306,2017-09-24,Undisput
15269,Cecilia Giradello,"Microsoft, Catanzaro",1262,2016-07-0
15270,Carlo Sollima,"Euronics, Catania",1960,2021-04-30,Undis
15271,Paola Sollima,"Microsoft, Palermo",1243,2015-10-19,Disp
15272,Isabella Traversa,"Ikea, Napoli",1300,2013-02-05,Disput
15273,Gianni Strangio,"Microsoft, Genova",1037,2015-02-03,Und
15274,Sergius Giradello,"Amazon, Reggio Calabria",1124,2013-0
15275,Giampaolo Alboni,"Decathlon, Messina",1597,2019-01-28,U
15276,Salvatore Pacillo,"Ikea, Genova",1395,2012-02-07,Undisp
15277,Ermes Montanelli,"Coop, Milano",1879,2015-12-22,Undispu
15278,Lina Beccheria,"Amazon, Palermo",1684,2019-04-08,Undisp
15279,Ludovica Nosiglia,"Ikea, Roma",1032,2014-08-12,Undisput
15280,Gabriele Sibilia,"Microsoft, Palermo",1046,2015-07-24,U
15281,Sylvia Beccheria,"Mediaworld, Catanzaro",1087,2016-02-1
15282,Lucrezia Verdone,"Amazon, Milano",1148,2015-12-15,Dispu
15283,Pier Beccheria,"Amazon, Messina",1684,2013-08-07,Undisp
15284,Annunziata Donatoni,"Mediaworld, Milano",1855,2017-01-2
15285,Germana Argentero,"Expert, Catanzaro",1811,2012-03-19,D
15286,Sandra Argentero,"Unieuro, Messina",1400,2016-08-21,Dis
15287,Nino Casadei,"Expert, Reggio Calabria",1669,2016-11-10,
15288,Ermes Stucchi,"Amazon, Catanzaro",1057,2014-02-05,Dispu
15289,Aurora Paolucci,"Apple, Palermo",1845,2016-03-29,Undisp
15290,Mariana Raurica,"Amazon, Catania",1667,2012-05-02,Undis
15291,Eleanora Rinaldi,"Apple, Catania",1118,2013-10-01,Dispu
15292,Gabriele Sgalambro,"Mediaworld, Reggio Calabria",1724,2
15293,Etta Cociarelli,"Mediaworld, Genova",1053,2019-12-01,Di
15294,Ludovica Armellini,"Ikea, Catania",1145,2020-12-02,Undi
15295,Alfredo Verdone,"Amazon, Reggio Calabria",1192,2012-08-
15296,Paola Bossi,"Mediaworld, Genova",1676,2018-10-29,Undisp
15297,Salvi Gigli,"Mediaworld, Napoli",1188,2019-09-05,Undisp
15298,Alfredo Pasolini,"Microsoft, Catanzaro",1438,2015-12-03
15299,Adelasia Tozzo,"Amazon, Napoli",1156,2016-10-28,Undispu
15300,Michelotto Nordio,"Expert, Reggio Calabria",1755,2013-0
15301,Cecilia Sollima,"Microsoft, Reggio Calabria",1051,2016-
15302,Gian Pistoletto,"Microsoft, Torino",1182,2013-07-14,Dis
15303,Fiorino Calgari,"Microsoft, Messina",1113,2020-05-20,Un
15304,Fiorino Cociarelli,"Unieuro, Palermo",1702,2014-06-08,U
15305,Sandra Beccheria,"Coop, Roma",1723,2016-09-01,Undispute
15306,Temistocle Carli,"Coop, Catanzaro",1108,2020-03-13,Undi
15307,Maurilio Stein,"Microsoft, Palermo",1837,2014-09-23,Dis
15308,Griselda Pirandello,"Mediaworld, Catanzaro",1897,2019-0
15309,Gabriella Carullo,"Coop, Roma",1972,2016-11-11,Undisput
15310,Filippa Strangio,"Amazon, Torino",1875,2017-11-02,Undis
15311,Carlo Emo,"Expert, Reggio Calabria",1698,2019-02-12,Dis
15312,Pier Bossi,"Coop, Milano",1686,2012-10-14,Disputed     
15313,Gelsomina Bataglia,"Amazon, Torino",1443,2016-08-06,Dis
15314,Alfredo Squarcione,"Unieuro, Catania",1909,2013-04-12,D
15315,Nino Calgari,"Coop, Roma",1219,2013-09-17,Undisputed   
15316,Giampaolo Calgari,"Ikea, Catania",1787,2012-02-18,Dispu
15317,Mariana Calgari,"Euronics, Messina",1773,2021-03-26,Dis
15318,Eva Piazzi,"Unieuro, Genova",1265,2021-06-17,Undisputed
15319,Pierpaolo Pasolini,"Coop, Milano",1729,2014-06-20,Undis
15320,Costanzo Rinaldi,"Decathlon, Palermo",1629,2017-06-06,U
15321,Amedeo Bataglia,"Unieuro, Catania",1489,2017-02-17,Undi
15322,Mattia Natta,"Euronics, Torino",1014,2017-12-22,Dispute
15323,Etta Galuppi,"Unieuro, Catanzaro",1152,2018-10-31,Undis
15324,Gino Bombieri,"Expert, Milano",1976,2015-02-26,Undisput
15325,Gelsomina Crisafulli,"Coop, Milano",1840,2019-08-08,Und
15326,Salvi Savorgnan,"Mediaworld, Messina",1352,2011-11-24,D
15327,Giada Beccheria,"Euronics, Catanzaro",1204,2013-05-30,U
15328,Gabriella Stein,"Decathlon, Palermo",1010,2014-08-08,Di
15329,Letizia Rinaldi,"Microsoft, Messina",1000,2020-04-06,Un
15330,Fiorino Pisani,"Apple, Reggio Calabria",1250,2016-08-31
15331,Annunziata Bataglia,"Amazon, Messina",1974,2011-12-21,U
15332,Pierpaolo Pausini,"Apple, Catanzaro",1064,2019-03-23,Un
15333,Gian Sgalambro,"Microsoft, Catanzaro",1793,2014-06-07,U
15334,Pier Berrè,"Amazon, Milano",1017,2017-11-10,Disputed   
15335,Camilla Taliercio,"Decathlon, Torino",1908,2018-07-03,D
15336,Sergius Golgi,"Expert, Reggio Calabria",1461,2020-03-23
15337,Ermes Bossi,"Expert, Palermo",1468,2021-01-30,Disputed 
15338,Salvi Satta,"Expert, Roma",1213,2014-04-28,Disputed    
15339,Alfredo Strangio,"Decathlon, Genova",1099,2021-07-17,Un
15340,Gianmarco Tanzini,"Decathlon, Napoli",1818,2018-07-10,D
15341,Luciano Pace,"Expert, Messina",1712,2020-07-14,Disputed
15342,Adele Carli,"Coop, Messina",1958,2021-05-14,Disputed   
15343,Isabella Bombieri,"Unieuro, Torino",1416,2012-09-20,Dis
15344,Gabriele Giannotti,"Mediaworld, Catania",1801,2012-01-1
15345,Osvaldo Carullo,"Decathlon, Catanzaro",1652,2011-10-30,
15346,Paulina Balbi,"Expert, Torino",1694,2014-05-11,Disputed
15347,Alessandro Bataglia,"Microsoft, Torino",1828,2018-03-07
15348,Isabella Giradello,"Coop, Genova",1427,2013-05-09,Dispu
15349,Luigi Satta,"Microsoft, Napoli",1612,2020-04-04,Dispute
