ID,CUSTOMER_NAME,STORE_NAME,AMOUNT,TRANSACTION_DATE,STATUS
8031,Nino Palmisano,Endrizzi Group,1394,2021-02-07,Undisputed
8032,Rodolfo Togliatti,"Golgi, Bertolucci e Montalcini s.r.l.",1488,2014-09-05,Undisputed
8033,Baccio Pedersoli,"Scalera, Argan e Modigliani SPA",1662,2019-11-08,Undisputed
8034,Sonia Innocenti,"Tremonti, Costanzi e Pinamonte s.r.l.",1077,2012-07-23,Disputed
8035,Eugenia Pisani,Manolesso-Peano e figli,1359,2012-02-10,Disputed
8036,Eliana Sgalambro,Piovani-Sabbatini SPA,1875,2018-12-02,Disputed
8037,Mario Angeli,Offredi-Palazzo SPA,1271,2012-06-19,Undisputed
8038,Paola Bonolis,Borromini-Morlacchi s.r.l.,1208,2013-02-21,Undisputed
8039,Berenice Luxardo,Eco-Grossi s.r.l.,1111,2011-11-21,Undisputed
8040,Uberto Sandi,Tuzzolino s.r.l.,1191,2017-01-04,Undisputed
8041,Atenulf Vespucci,Dossetti-Lanfranchi SPA,1980,2017-12-06,Undisputed
8042,Raffaello Saragat,Castioni-Greco e figli,1392,2019-04-23,Disputed
8043,Uberto Romiti,Muti Group,1722,2021-08-30,Disputed
8044,Gianfrancesco Pizzo,"Pastine, Saragat e Ammaniti s.r.l.",1335,2011-10-07,Undisputed
8045,Alessandro Barese,"Conti, Pareto e Canetta e figli",1557,2017-04-06,Undisputed
8046,Aria Folliero,Rubbia-Leblanc e figli,1530,2013-05-31,Disputed
8047,Ottavio Bixio,Roncalli-Tarantino s.r.l.,1720,2017-04-28,Disputed
8048,Nanni Redi,"Taccola, Capone e Aulenti e figli",1456,2015-03-15,Undisputed
8049,Valerio Bonolis,"Ricolfi, Riccati e Federico SPA",1197,2019-06-29,Disputed
8050,Gaetano Paruta,Terragni-Polizzi e figli,1306,2017-09-27,Undisputed
8051,Luca Dulbecco,Cafarchia-Siffredi s.r.l.,1572,2011-09-21,Disputed
8052,Rosa Guinizzelli,Soffici e figli,1238,2020-01-20,Undisputed
8053,Delfino Bianchini,Bonomo-Celentano SPA,1886,2020-08-02,Disputed
8054,Gianmarco Pulci,Schicchi Group,1058,2014-07-10,Disputed
8055,Iolanda Fabrizi,Grifeo Group,1505,2020-05-21,Undisputed
8056,Griselda Forza,"Moschino, Gatto e Tomaselli e figli",1567,2015-07-08,Disputed
8057,Mario Giannuzzi,Naccari e figli,1008,2013-03-28,Disputed
8058,Bettina Pulci,Galtarossa-Bignardi SPA,1996,2017-05-20,Undisputed
8059,Ottone Barcaccia,Viviani Group,1067,2015-06-16,Disputed
8060,Romina Juvara,"Tresoldi, Ferrazzi e Scarpetta s.r.l.",1034,2015-11-02,Disputed
8061,Gioffre Bragadin,"Casalodi, Vismara e Iannelli Group",1661,2021-06-07,Disputed
8062,Claudio Dovara,Tozzi-Argurio e figli,1096,2016-09-04,Undisputed
8063,Pierangelo Bodoni,Bacosi SPA,1458,2019-05-09,Undisputed
8064,Amleto Foa,"Scarpa, Marangoni e Serao e figli",1009,2021-02-21,Undisputed
8065,Griselda Maspero,Argenti s.r.l.,1405,2015-07-30,Undisputed
8066,Guglielmo Milanesi,"Tiepolo, Manunta e Samele s.r.l.",1106,2015-01-29,Disputed
8067,Guglielmo Rossellini,"Bonaventura, Abate e Fagotto Group",1657,2020-10-26,Undisputed
8068,Amanda Folliero,Trevisani s.r.l.,1978,2013-02-28,Disputed
8069,Bianca Ciani,Vivaldi-Mancini e figli,1270,2013-07-20,Undisputed
8070,Valerio Biagiotti,Pedersoli e figli,1755,2012-05-06,Disputed
8071,Valerio Galilei,"Soderini, Manolesso e Lopresti SPA",1094,2016-12-25,Disputed
8072,Riccardo Pizziol,"Michelangeli, Cantimori e Tomasetti s.r.l.",1687,2018-12-03,Disputed
8073,Annunziata Bragadin,"Einaudi, Marino e Tomasini s.r.l.",1251,2016-05-27,Disputed
8074,Lamberto Taliani,Zanzi-Iacobucci Group,1947,2017-12-05,Disputed
8075,Camillo Bodoni,Comolli-Innocenti e figli,1062,2017-02-08,Disputed
8076,Sole Brunelleschi,Galiazzo-Lucchesi s.r.l.,1268,2020-05-01,Disputed
8077,Ferdinando Turci,Travaglio s.r.l.,1181,2013-02-17,Disputed
8078,Bianca Milanesi,Ciani-Luzi s.r.l.,1605,2017-09-30,Disputed
8079,Nicola Boaga,"Meucci, Pincherle e Alfieri Group",1175,2017-08-16,Disputed
8080,Susanna Schiaparelli,"Ferrabosco, Montanari e Offredi e figli",1154,2014-03-24,Undisputed
8081,Liana Geraci,"Vezzali, Simeoni e Ferrazzi SPA",1266,2018-03-17,Undisputed
8082,Costantino Pedroni,Giovine s.r.l.,1275,2011-11-09,Disputed
8083,Mariana Roccabonella,Troisi-Procacci e figli,1508,2017-02-14,Undisputed
8084,Gaetano Giannetti,Brichese-Roero s.r.l.,1828,2013-09-17,Disputed
8085,Gianna Sobrero,"Nibali, Trevisan e Bassi Group",1784,2019-05-11,Undisputed
8086,Filippa Spallanzani,Endrizzi SPA,1833,2020-12-29,Disputed
8087,Francesca Innocenti,Farina-Scaramucci Group,1211,2018-10-01,Undisputed
8088,Luchino Sraffa,Papetti-Gottardi e figli,1443,2017-04-30,Undisputed
8089,Gaetano Barcaccia,Boccaccio SPA,1224,2017-06-13,Disputed
8090,Valerio Sagnelli,Cutrufo e figli,1523,2021-06-29,Undisputed
8091,Nicoletta Innocenti,"Pacelli, Russo e Prodi SPA",1719,2018-08-22,Disputed
8092,Antonino Veneziano,Folliero-Bertolucci s.r.l.,1715,2016-10-27,Disputed
8093,Antonino Gualandi,Manzoni-Maccanelli s.r.l.,1390,2018-03-18,Disputed
8094,Pierina Camanni,"Botta, Busoni e Vitturi e figli",1858,2013-09-05,Undisputed
8095,Ezio Bertolucci,Broggini Group,1422,2016-03-16,Undisputed
8096,Serena Chittolini,Pincherle e figli,1274,2016-07-28,Disputed
8097,Fabia Pisaroni,"Einaudi, Marino e Tomasini s.r.l.",1670,2012-05-07,Undisputed
8098,Corrado Cainero,"Rusticucci, Lucciano e Bombieri Group",1842,2018-10-14,Undisputed
8099,Alessia Niscoromni,"Tresoldi, Taliani e Marazzi SPA",1519,2018-07-15,Disputed
8100,Annunziata Prada,Albertini e figli,1679,2017-10-21,Disputed
8101,Camillo Bianchini,"Telesio, Avogadro e Collodi e figli",1395,2019-07-02,Undisputed
8102,Liberto Babato,"Bevilacqua, Proietti e Ciani s.r.l.",1812,2017-06-09,Undisputed
8103,Valerio Renzi,Scarlatti e figli,1630,2013-06-01,Undisputed
8104,Ruggiero Biagiotti,"Maffei, Perozzo e Bertoni SPA",1821,2014-09-04,Undisputed
8105,Michelotto Sanguineti,"Barcaccia, Cicilia e Ricolfi e figli",1349,2016-11-10,Undisputed
8106,Francesca Barcaccia,Bonatti-Ferrucci s.r.l.,1383,2012-12-18,Disputed
8107,Ermanno Ferrata,Scalera-Missoni s.r.l.,1426,2013-02-04,Undisputed
8108,Costantino Faugno,"Maffei, Nicolini e Luna s.r.l.",1637,2015-07-24,Disputed
8109,Dolores Delle,Fattori s.r.l.,1619,2013-03-14,Undisputed
8110,Jolanda Costalonga,"Navarria, Costanzi e Calbo SPA",1656,2019-10-24,Disputed
8111,Filippa Giannuzzi,"Mascagni, Folliero e Boitani SPA",1524,2014-08-25,Disputed
8112,Atenulf Martucci,"Zeffirelli, Petrassi e Fracci SPA",1187,2016-02-01,Disputed
8113,Daria Ferrata,Catalano-Caetani s.r.l.,1109,2018-05-14,Disputed
8114,Maria Pizziol,Guarneri Group,1861,2013-10-06,Disputed
8115,Liliana Chindamo,"Mastandrea, Turchi e Cainero e figli",1979,2021-05-05,Disputed
8116,Elmo Palmisano,"Greco, Moretti e Carosone s.r.l.",1729,2017-11-07,Disputed
8117,Giacobbe Farina,"Tolentino, Salgari e Gozzano e figli",1052,2015-08-14,Disputed
8118,Luca Finetti,Cheda SPA,1011,2017-07-30,Disputed
8119,Liliana Sauli,Saragat-Semitecolo e figli,1307,2020-03-19,Undisputed
8120,Stefania Bragadin,"Basso, Lattuada e Casadei s.r.l.",1675,2019-08-19,Undisputed
8121,Donna Gadda,Garrone Group,1980,2016-10-29,Undisputed
8122,Mario Bonatti,Fischetti Group,1723,2015-12-23,Undisputed
8123,Romolo Scaramucci,"Tosto, Lucciano e Muti s.r.l.",1672,2020-01-28,Undisputed
8124,Alessandro Vecellio,"Nolcini, Borrani e Nordio e figli",1782,2020-09-20,Disputed
8125,Bianca Littizzetto,Crispi s.r.l.,1852,2020-03-11,Undisputed
8126,Liberto Toselli,"Proietti, Draghi e Torricelli s.r.l.",1293,2019-03-15,Undisputed
8127,Teresa Russo,Marcacci e figli,1782,2013-08-03,Undisputed
8128,Gaetano Visintini,Taccola Group,1063,2014-10-20,Undisputed
8129,Nicola Rossi,"Turchetta, Gilardoni e Segrè e figli",1186,2018-06-06,Disputed
8130,Camillo Pacelli,Ciani-Benigni e figli,1808,2016-02-23,Undisputed
8131,Daria Proietti,Treccani-Pontecorvo SPA,1402,2021-03-07,Disputed
8132,Angelo Valmarana,"Accardo, Ravaglioli e Doria s.r.l.",1518,2012-02-12,Disputed
8133,Renata Interminelli,"Golino, Monicelli e Togliatti s.r.l.",1236,2016-11-02,Disputed
8134,Amanda Fabrizi,Giacometti Group,1069,2014-05-25,Undisputed
8135,Mirco Dovara,Grossi e figli,1225,2015-08-03,Undisputed
8136,Giosuè Babato,"Ferrante, Forza e Ferrari Group",1175,2017-12-05,Disputed
8137,Ezio Biagiotti,Gabrieli-Spadafora s.r.l.,1684,2021-01-02,Undisputed
8138,Ugolino Silvestri,Vianello-Mogherini e figli,1845,2014-11-01,Disputed
8139,Nicola Bertolucci,"Disdero, Catenazzi e Versace s.r.l.",1975,2021-08-17,Disputed
8140,Melania Varano,Mastroianni-Saracino e figli,1409,2018-03-12,Undisputed
8141,Luca Camilleri,Salgari-Bernini s.r.l.,1523,2020-02-17,Disputed
8142,Alessandra Dellucci,Interminelli SPA,1594,2019-07-30,Undisputed
8143,Jolanda Delle,Battisti Group,1415,2014-11-29,Disputed
8144,Ludovico Chechi,"Sgalambro, Nordio e Sobrero s.r.l.",1151,2020-04-14,Undisputed
8145,Ezio Endrizzi,Soprano-Petrassi s.r.l.,1300,2012-05-23,Disputed
8146,Diana Capone,Guidone Group,1902,2020-05-30,Undisputed
8147,Bartolomeo Bertoni,"Russo, Pizzo e Castelli Group",1680,2015-02-17,Undisputed
8148,Adriana Conti,Malipiero SPA,1648,2016-04-17,Undisputed
8149,Nicoletta Bataglia,Zacco-Ferrata s.r.l.,1763,2017-11-14,Disputed
8150,Sonia Lucciano,"Barillaro, Celentano e Emanuelli e figli",1200,2012-06-06,Disputed
8151,Ramona Geraci,Pietrangeli e figli,1012,2016-02-22,Undisputed
8152,Margherita Iannuzzi,Bonomo SPA,1525,2016-05-14,Disputed
8153,Nina Caccioppoli,Pavanello-Zampa Group,1649,2019-06-09,Undisputed
8154,Martino Milanesi,Gori-Tagliafierro SPA,1928,2018-10-07,Undisputed
8155,Gioele Cattaneo,Finetti s.r.l.,1176,2019-09-30,Undisputed
8156,Carla Scarlatti,"Paolini, Vespa e Rienzo Group",1012,2016-08-08,Undisputed
8157,Coluccio Botticelli,Udinesi s.r.l.,1123,2021-08-20,Undisputed
8158,Sonia Faugno,Cagnin-Scaduto e figli,1475,2011-12-24,Disputed
8159,Annetta Iannuzzi,"Morabito, Bertoli e Zanazzo e figli",1646,2013-01-20,Undisputed
8160,Fabia Cattaneo,Chittolini-Trapani e figli,1266,2011-11-21,Disputed
8161,Gianmarco Procacci,Iannucci SPA,1405,2016-05-01,Disputed
8162,Ferdinando Rossi,Babbo e figli,1783,2014-06-01,Disputed
8163,Gioachino Donini,"Ceri, Zacchia e Gemito SPA",1726,2016-12-05,Undisputed
8164,Claudio Battelli,"Bramante, Caboto e Capuana s.r.l.",1137,2016-06-20,Disputed
8165,Donatella Bajamonti,"Majewski, Veneziano e Nonis s.r.l.",1471,2014-01-20,Undisputed
8166,Simone Bataglia,Lopresti s.r.l.,1915,2014-09-05,Undisputed
8167,Nanni Pedroni,Dallapé-Zaguri s.r.l.,1333,2014-10-04,Undisputed
8168,Maurizio Papafava,Grisoni-Balbi Group,1480,2017-12-31,Disputed
8169,Massimiliano Farina,Sobrero-Travaglia Group,1717,2016-03-28,Disputed
8170,Torquato Crispi,Ziani-Nicoletti e figli,1773,2013-08-30,Disputed
8171,Elmo Dandolo,"Antonioni, Corbo e Cutrufo e figli",1883,2021-07-21,Undisputed
8172,Luchino Silvestri,"Bonino, Ruggieri e Rosiello e figli",1420,2019-01-13,Undisputed
8173,Severino Pizzamano,Babato Group,1429,2013-12-12,Disputed
8174,Costantino Tommaseo,Agostini-Staglieno e figli,1539,2011-11-10,Disputed
8175,Coluccio Vecellio,Emo-Barozzi Group,1908,2014-03-04,Disputed
8176,Ruggiero Argurio,"Gucci, Sagnelli e Falcone s.r.l.",1878,2013-03-28,Undisputed
8177,Massimiliano Scarfoglio,"Deledda, Vittadello e Musatti Group",1021,2014-09-26,Disputed
8178,Ferdinando Monicelli,Alfieri SPA,1900,2020-06-07,Disputed
8179,Melania Varano,Petrucci s.r.l.,1016,2020-05-21,Undisputed
8180,Temistocle Pisacane,"Bonatti, Fantoni e Ammaniti s.r.l.",1856,2016-03-27,Undisputed
8181,Mariano Guidone,Mazzocchi-Salvo SPA,1250,2020-04-14,Disputed
8182,Antonio Comencini,Palladio-Ruberto Group,1684,2014-09-30,Undisputed
8183,Girolamo Pizziol,Salata s.r.l.,1956,2021-02-05,Undisputed
8184,Alberto Bianchini,Grasso SPA,1944,2019-07-16,Undisputed
8185,Torquato Lussu,Tognazzi Group,1587,2012-03-23,Undisputed
8186,Maurizio Bignardi,"Lussu, Sagredo e Magrassi s.r.l.",1327,2016-12-25,Undisputed
8187,Teresa Morpurgo,"Pincherle, Lancisi e Toscani Group",1466,2013-12-29,Undisputed
8188,Liberto Tron,Monaco-Balbo SPA,1369,2017-06-03,Disputed
8189,Livio Comencini,"Chittolini, Navone e Guariento SPA",1162,2019-11-03,Disputed
8190,Giulia Siffredi,Comisso-Barbarigo SPA,1902,2013-02-27,Undisputed
8191,Gioele Pellico,Odescalchi-Micheletti s.r.l.,1172,2014-09-29,Disputed
8192,Annunziata Galvani,Parisi-Errigo Group,1593,2017-08-26,Disputed
8193,Melania Canevascini,Foletti-Cagnin e figli,1816,2016-11-13,Disputed
8194,Mario Camilleri,Viviani e figli,1399,2019-03-05,Disputed
8195,Romeo Geraci,Leopardi-Balotelli SPA,1141,2012-05-22,Disputed
8196,Gianluigi Donini,Vento e figli,1677,2018-07-14,Disputed
8197,Nedda Donini,Tamburini Group,1930,2021-01-06,Disputed
8198,Ricciotti Romiti,"Pizzetti, Manunta e Ottino Group",1631,2021-05-14,Undisputed
8199,Marina Costalonga,Ossola-Toldo Group,1146,2016-12-10,Disputed
8200,Arnulfo Faugno,Cabibbo-Borromini e figli,1140,2014-08-26,Undisputed
8201,Virginia Galuppi,Perini Group,1049,2016-06-29,Disputed
8202,Gustavo Bertolucci,"Bonaventura, Abate e Fagotto Group",1093,2019-07-02,Disputed
8203,Serena Rossi,Scarlatti-Riccardi SPA,1522,2017-08-10,Undisputed
8204,Greca Tresoldi,Boitani-Toscani SPA,1585,2021-08-19,Disputed
8205,Tonia Gilardoni,Scarpa-Mogherini Group,1194,2017-08-14,Disputed
8206,Susanna Tamburello,"Boldù, Cugia e Ceci e figli",1614,2017-09-14,Disputed
8207,Ivo Bragadin,Abatantuono-Tamburello s.r.l.,1808,2016-07-23,Undisputed
8208,Fabia Capone,Columbo SPA,1916,2014-10-02,Undisputed
8209,Ronaldo Zito,Faggiani-Micca s.r.l.,1525,2015-02-13,Undisputed
8210,Giampiero Depero,"Spadafora, Romano e Santoro SPA",1177,2019-02-18,Disputed
8211,Ruggiero Nitto,Pometta Group,1417,2015-07-10,Disputed
8212,Marcello Solari,Olivetti Group,1905,2012-09-13,Disputed
8213,Enrico Basso,"Tonisto, Rosiello e Paruta s.r.l.",1019,2014-04-18,Undisputed
8214,Leonardo Brunelleschi,Salandra e figli,1282,2014-06-12,Undisputed
8215,Rosa Sauro,"Emanuelli, Callegaro e Palumbo SPA",1964,2020-09-16,Disputed
8216,Marissa Argurio,Ponti e figli,1008,2015-05-16,Disputed
8217,Ramona Broggini,"Paolucci, Poerio e Goldoni s.r.l.",1816,2015-04-01,Disputed
8218,Amleto Berrè,Russo-Volta s.r.l.,1782,2020-08-28,Disputed
8219,Eliana Porcellato,Foletti Group,1264,2019-12-29,Disputed
8220,Gianmarco Volta,"Volta, Correr e Fornaciari e figli",1823,2012-07-27,Undisputed
8221,Aldo Porcellato,"Iacovelli, Soderini e Scarpa SPA",1105,2012-07-01,Disputed
8222,Serena Bertolucci,Tommaseo s.r.l.,1586,2021-08-21,Disputed
8223,Iolanda Gucci,Cimarosa SPA,1821,2020-12-24,Undisputed
8224,Flavio Pedroni,"Bottaro, Disdero e Malatesta e figli",1247,2012-10-06,Disputed
8225,Bianca Frescobaldi,"Cagnin, Pisaroni e Leone e figli",1481,2018-11-05,Undisputed
8226,Massimiliano Cattaneo,Bonatti-Pratesi s.r.l.,1693,2019-09-24,Undisputed
8227,Elmo Cociarelli,"Deledda, Ferrata e Fioravanti e figli",1295,2011-10-06,Disputed
8228,Gioachino Chiesa,"Caboto, Travaglio e Andreozzi SPA",1919,2013-01-08,Disputed
8229,Rosa Procacci,Burcardo-Vespa SPA,1744,2018-07-15,Disputed
8230,Nanni Saracino,Querini-Mattarella Group,1028,2014-05-13,Disputed
8231,Liberto Guinizzelli,Petrucci s.r.l.,1832,2019-08-09,Disputed
8232,Ermanno Trebbi,"Endrizzi, Persico e Tarantini Group",1329,2016-02-03,Undisputed
8233,Angelo Morpurgo,Ferrata-Rocca e figli,1149,2019-01-23,Disputed
8234,Virginia Capecchi,Pometta-Palombi Group,1116,2018-05-19,Disputed
8235,Livia Bragadin,Pisaroni SPA,1171,2020-09-15,Undisputed
8236,Adriana Brunelleschi,Medici-Trapanese SPA,1428,2019-11-12,Disputed
8237,Alphons Milanesi,"Navarria, Galiazzo e Grossi Group",1704,2013-07-23,Disputed
8238,Bianca Palmisano,"Sabatini, Tomasini e Lercari s.r.l.",1667,2017-07-21,Disputed
8239,Roberta Rossetti,"Tommaseo, Ruberto e Favata e figli",1761,2016-06-15,Disputed
8240,Giuseppe Ferrabosco,"Pizzetti, Rocca e Grisoni SPA",1981,2013-05-30,Disputed
8241,Adriano Paruta,Legnante e figli,1897,2013-07-09,Disputed
8242,Arnulfo Foa,Tommaseo-Bataglia SPA,1447,2016-05-07,Undisputed
8243,Livia Pizzamano,Pedrazzini-Pistoletto s.r.l.,1945,2013-05-04,Disputed
8244,Romina Renzi,Bettoni-Valentino e figli,1702,2016-05-12,Undisputed
8245,Victoria Oscuro,"Tebaldi, Serlupi e Cherubini SPA",1995,2015-06-30,Undisputed
8246,Ludovico Pulci,Gullotta-Cerquiglini e figli,1360,2017-08-08,Undisputed
8247,Marina Solari,"Endrizzi, Tamburini e Gasperi e figli",1566,2019-06-20,Undisputed
8248,Liberto Iannotti,Gianvecchio s.r.l.,1912,2017-08-31,Undisputed
8249,Torquato Procacci,"Cendron, Gabba e Valier SPA",1013,2020-11-21,Undisputed
8250,Gianni Luxardo,Casaleggio s.r.l.,1505,2018-01-23,Disputed
8251,Roberta Sauli,Villarosa e figli,1864,2014-09-18,Undisputed
8252,Alderano Sanguineti,Milanesi-Dellucci s.r.l.,1538,2013-09-18,Undisputed
8253,Gaetano Pizzo,Bonatti-Berengario s.r.l.,1470,2016-08-26,Disputed
8254,Gianmarco Foa,"Modugno, Doglioni e Federici s.r.l.",1589,2012-04-01,Undisputed
8255,Victoria Greco,Parini-Barcella SPA,1677,2012-03-09,Disputed
8256,Pierina Battelli,Scamarcio Group,1815,2016-09-10,Undisputed
8257,Gloria Faugno,Badoer s.r.l.,1068,2016-04-05,Undisputed
8258,Stefano Valmarana,Sgarbi-Dandolo SPA,1233,2012-01-29,Undisputed
8259,Ermanno Federici,Giacometti s.r.l.,1797,2015-03-09,Undisputed
8260,Liana Pedrazzini,"Buscetta, Cabibbo e Borsellino Group",1812,2014-04-13,Disputed
8261,Claudia Tresoldi,Gozzano-Luxardo Group,1202,2016-04-29,Undisputed
8262,Adele Donati,"Argenti, Cugia e Mercati e figli",1677,2018-11-02,Disputed
8263,Romina Rastelli,"Mascheroni, Maggioli e Rosiello e figli",1851,2012-10-31,Undisputed
8264,Adele Pellico,Ottino-Petrucci s.r.l.,1548,2019-07-12,Disputed
8265,Alphons Murri,"Orsini, Mercati e Falcone SPA",1524,2017-01-22,Undisputed
8266,Giulia Russo,Contrafatto-Aloisio Group,1477,2017-11-28,Undisputed
8267,Ottone Rastelli,Sollima-Bottigliero SPA,1052,2011-11-10,Undisputed
8268,Corrado Trevisan,"Aporti, Rastelli e Canali Group",1659,2014-02-23,Disputed
8269,Susanna Delle,"Vergerio, Bongiorno e Spinola Group",1084,2020-09-16,Disputed
8270,Gioele Vigorelli,"Contarini, Morucci e Aporti SPA",1976,2020-01-25,Disputed
8271,Antonio Ciani,Detti SPA,1300,2014-05-18,Disputed
8272,Isa Ruffini,Tafuri-Maderno Group,1718,2020-06-10,Disputed
8273,Ugolino Rossetti,Bruscantini e figli,1652,2012-04-10,Disputed
8274,Rosa Palmisano,Gigli-Mezzetta SPA,1851,2021-08-02,Disputed
8275,Severino Iannotti,Boccherini-Gianvecchio e figli,1538,2020-08-20,Disputed
8276,Paola Cattaneo,"Chigi, Muti e Petruzzi e figli",1239,2021-01-21,Undisputed
8277,Antonino Dandolo,Nugnes-Modigliani Group,1720,2020-11-13,Undisputed
8278,Isa Turci,Luria SPA,1138,2014-11-06,Undisputed
8279,Adriano Bignardi,"Pausini, Ponti e Correr Group",1729,2019-09-29,Disputed
8280,Jacopo Romiti,Turci-Pellico Group,1945,2015-12-12,Undisputed
8281,Gianmarco Casarin,"Trombetta, Boccioni e Pasqua SPA",1075,2014-12-10,Undisputed
8282,Gustavo Pellegrini,Scotto-Fiorucci Group,1815,2016-02-22,Undisputed
8283,Ubaldo Dulbecco,Scalfaro s.r.l.,1545,2015-02-20,Undisputed
8284,Raffaello Vigorelli,Interminei-Galuppi Group,1930,2021-01-11,Undisputed
8285,Antonina Abba,"Manacorda, Necci e Antelami Group",1045,2018-05-08,Undisputed
8286,Alina Farina,Ginese-Sforza Group,1222,2016-07-20,Disputed
8287,Giulia Siffredi,"Mancini, Spinelli e Quasimodo SPA",1934,2016-08-28,Undisputed
8288,Beppe Papafava,Scalfaro e figli,1886,2014-04-18,Disputed
8289,Panfilo Battelli,Semitecolo SPA,1000,2016-12-13,Undisputed
8290,Elmo Broggini,Curci s.r.l.,1883,2017-03-28,Disputed
8291,Stefano Innocenti,Delle-Mannoia SPA,1567,2015-10-23,Disputed
8292,Valeria Bonolis,Roncalli SPA,1593,2014-09-20,Undisputed
8293,Ubaldo Fibonacci,Foletti-Beffa Group,1278,2017-12-23,Undisputed
8294,Romeo Pietrangeli,Franceschi-Papafava s.r.l.,1286,2012-06-11,Disputed
8295,Uberto Dossi,Taliercio-Renault s.r.l.,1383,2018-12-04,Disputed
8296,Gaetano Lucciano,"Filippelli, Micheletti e Ferragamo SPA",1664,2020-12-08,Disputed
8297,Valentina Vecellio,"Traversa, Luria e Giradello SPA",1813,2019-05-17,Undisputed
8298,Nicoletta Vigorelli,Garibaldi e figli,1867,2017-02-27,Disputed
8299,Filippa Ossola,Pedrazzini e figli,1047,2017-02-06,Undisputed
8300,Gioachino Scarfoglio,"Pizzo, Pertini e Borromini e figli",1832,2013-10-15,Disputed
8301,Giorgia Bacosi,Micca s.r.l.,1233,2013-06-26,Disputed
8302,Carmelo Camilleri,Alighieri Group,1595,2017-06-21,Disputed
8303,Liliana Bignardi,"Galilei, Chinnici e Boaga SPA",1262,2018-12-29,Undisputed
8304,Etta Schiaparelli,Tomaselli-Bignami SPA,1458,2015-09-17,Disputed
8305,Giosuè Pizzamano,Carosone s.r.l.,1761,2014-08-08,Undisputed
8306,Maurizio Chiesa,Caboto-Tiepolo s.r.l.,1456,2013-11-30,Disputed
8307,Francesca Polani,"Malipiero, Ceci e Loredan SPA",1427,2013-08-20,Undisputed
8308,Ruggiero Donà,Gentili SPA,1330,2021-07-12,Disputed
8309,Monica Capecchi,Ligorio e figli,1716,2012-05-01,Undisputed
8310,Ruggiero Blasi,"Perini, Bazzi e Cerutti s.r.l.",1267,2013-08-21,Undisputed
8311,Gianluigi Rossetti,"Bettin, Broggini e Querini Group",1779,2014-06-09,Undisputed
8312,Pierluigi Riccardi,Donatoni Group,1447,2018-01-17,Undisputed
8313,Maria Interminei,Tognazzi-Scarpa e figli,1647,2015-07-05,Disputed
8314,Dante Casarin,"Brunello, Luzi e Balotelli Group",1796,2018-03-13,Undisputed
8315,Giulia Russo,"Paoletti, Infantino e Peruzzi Group",1538,2012-04-03,Undisputed
8316,Rodolfo Spallanzani,Carocci e figli,1662,2013-08-21,Disputed
8317,Antonio Cassarà,Castioni s.r.l.,1579,2013-02-05,Undisputed
8318,Ubaldo Toselli,Cattaneo-Adinolfi s.r.l.,1153,2013-07-08,Disputed
8319,Severino Rossi,"Porzio, Ginese e Salgari SPA",1922,2015-04-21,Disputed
8320,Carmelo Camanni,Jacuzzi s.r.l.,1912,2014-01-18,Undisputed
8321,Alfredo Dulbecco,Ughi Group,1289,2019-01-20,Undisputed
8322,Gelsomina Milanesi,Treccani-Pontecorvo SPA,1934,2015-10-09,Disputed
8323,Angelo Porcellato,Ceci-Vanvitelli SPA,1736,2016-08-29,Disputed
8324,Ugolino Biagiotti,Gucci e figli,1226,2011-10-03,Disputed
8325,Raffaello Sagese,"Ruffini, Maderna e Tartini SPA",1539,2016-09-18,Undisputed
8326,Ernesto Murri,Stein Group,1673,2021-04-17,Undisputed
8327,Amleto Bianchini,"Giolitti, Beffa e Vezzali SPA",1687,2017-04-21,Disputed
8328,Marina Costalonga,"Ruffini, Frescobaldi e Guidotti SPA",1215,2016-01-17,Disputed
8329,Lina Armellini,Filippelli-Persico Group,1550,2017-09-16,Undisputed
8330,Concetta Fibonacci,Magnani-Chechi s.r.l.,1924,2016-11-03,Undisputed
8331,Alphons Monaco,"Dossi, Venier e Spallanzani s.r.l.",1421,2017-09-22,Undisputed
8332,Micheletto Taliani,Giusti-Morandini e figli,1729,2021-02-03,Disputed
8333,Giuseppe Angeli,Baracca-Pugliese e figli,1578,2017-09-05,Undisputed
