ID,CUSTOMER_NAME,STORE_NAME,AMOUNT,TRANSACTION_DATE,STATUS
1378,Panfilo Mezzetta,Antonetti-Tosto Group,1590,2018-10-14,Undisputed
1379,Ludovico Volta,"Accardo, Ravaglioli e Doria s.r.l.",1210,2017-05-04,Undisputed
1380,Flavia Galilei,Faugno SPA,1778,2016-08-17,Disputed
1381,Carmelo Magrassi,"Orsini, Mercati e Falcone SPA",1300,2016-08-14,Undisputed
1382,Nicola Ferrata,Carocci e figli,1294,2018-01-30,Disputed
1383,Veronica Scarfoglio,Morandini Group,1959,2015-01-15,Undisputed
1384,Francesco Ruffini,Ciani-Luzi s.r.l.,1388,2018-03-24,Disputed
1385,Lina Dellucci,Pontecorvo-Cappelli Group,1618,2012-10-19,Disputed
1386,Rosaria Mortati,"Torricelli, Peruzzi e Vespa Group",1092,2014-02-21,Undisputed
1387,Bianca Solari,Tagliafierro e figli,1668,2014-06-01,Disputed
1388,Susanna Costalonga,Garibaldi e figli,1959,2014-02-21,Disputed
1389,Atenulf Tresoldi,Biagiotti-Druso Group,1243,2018-06-25,Disputed
1390,Agostino Delle,Cicala-Combi s.r.l.,1814,2021-02-24,Disputed
1391,Gloria Pellegrini,"Nadi, Respighi e Gaiatto s.r.l.",1112,2020-02-29,Disputed
1392,Melania Ferrari,"Esposito, Faranda e Respighi SPA",1288,2016-07-28,Disputed
1393,Ruggiero Vigorelli,"Sinisi, Milanesi e Interiano s.r.l.",1284,2019-12-04,Undisputed
1394,Gianluigi Camuccini,"Palazzo, Malipiero e Bettin s.r.l.",1585,2015-03-30,Disputed
1395,Amanda Sobrero,"Casalodi, Vismara e Iannelli Group",1931,2014-01-08,Undisputed
1396,Giovanna Sagnelli,"Meucci, Pincherle e Alfieri Group",1837,2012-07-15,Undisputed
1397,Stella Bertolucci,Battaglia s.r.l.,1498,2012-01-31,Undisputed
1398,Ernesto Bertolucci,Gualandi-Poerio s.r.l.,1547,2019-10-06,Disputed
1399,Stella Pulci,"Pincherle, Gagliardi e Ceci e figli",1071,2013-07-24,Undisputed
1400,Ida Cainero,"Argenti, Cugia e Mercati e figli",1570,2018-05-26,Disputed
1401,Barbara Vigorelli,Cutrufo-Zamengo SPA,1192,2014-01-08,Disputed
1402,Cipriano Valentino,Bertoni-Barozzi e figli,1991,2016-09-03,Undisputed
1403,Concetta Lussu,"Juvara, Roncalli e Ossani e figli",1419,2014-10-22,Undisputed
1404,Camillo Mascheroni,Mazzacurati s.r.l.,1917,2016-09-15,Undisputed
1405,Diana Barcaccia,Pizzamano-Torricelli s.r.l.,1946,2019-07-11,Disputed
1406,Romina Littizzetto,Sonnino-Scialpi Group,1600,2021-01-21,Disputed
1407,Sonia Piccinni,Bonino-Rizzo s.r.l.,1948,2013-04-17,Undisputed
1408,Amleto Scotto,Ammaniti SPA,1123,2013-01-01,Undisputed
1409,Jacopo Pizzetti,Nonis-Puccini SPA,1070,2015-08-30,Undisputed
1410,Romina Donini,"Zaccagnini, Caracciolo e Ferretti SPA",1723,2013-12-21,Undisputed
1411,Flora Nitto,Parpinel-Curci SPA,1656,2016-09-30,Disputed
1412,Agostino Nitto,"Bajardi, Mascagni e Satriani e figli",1224,2018-09-17,Undisputed
1413,Alphons Capone,Durante Group,1179,2017-07-24,Undisputed
1414,Adelmo Crispi,Iacobucci-Zeffirelli s.r.l.,1951,2016-03-29,Undisputed
1415,Antonio Romiti,Moneta s.r.l.,1227,2012-05-26,Disputed
1416,Diana Ciani,Fischetti-Olivetti SPA,1644,2017-04-02,Undisputed
1417,Tonia Durante,Pignatti-Bembo SPA,1036,2012-06-29,Undisputed
1418,Giosuè Sagese,Franceschi-Papafava s.r.l.,1219,2014-09-18,Disputed
1419,Serena Sagese,Sagese-Conte Group,1368,2013-02-04,Undisputed
1420,Puccio Saragat,Bova e figli,1484,2019-02-26,Disputed
1421,Angelina Forza,Giannetti-Vergassola e figli,1413,2017-04-24,Disputed
1422,Mario Battelli,Trillini-Amato SPA,1222,2015-09-15,Disputed
1423,Alina Saracino,Pennetta-Granatelli SPA,1619,2014-04-23,Undisputed
1424,Alphons Bataglia,"Belletini, Piccinni e Nadi SPA",1472,2015-01-09,Undisputed
1425,Liana Iannuzzi,Gagliardi-Druso Group,1863,2013-04-09,Undisputed
1426,Amleto Vecellio,Guicciardini-Molesini e figli,1639,2015-06-26,Disputed
1427,Riccardo Raurica,Tolentino-Scaduto SPA,1235,2015-08-13,Undisputed
1428,Giosuè Basso,Gargallo-Bartoli SPA,1323,2020-11-10,Undisputed
1429,Bianca Dovara,Buonauro-Galiazzo s.r.l.,1645,2015-08-30,Undisputed
1430,Dolores Sandi,Cremonesi-Simeoni SPA,1627,2012-04-06,Undisputed
1431,Marcello Giannuzzi,Ruggieri-Balbi s.r.l.,1034,2016-03-18,Undisputed
1432,Costantino Carnera,"Goldstein, Fornaciari e Chiaramonte Group",1880,2018-11-28,Undisputed
1433,Giacobbe Granatelli,"Virgilio, Barberini e Mazzanti Group",1822,2018-09-25,Undisputed
1434,Angelo Valmarana,"Valier, Schiavo e Verri e figli",1249,2017-01-31,Undisputed
1435,Ramona Tron,Bonatti e figli,1247,2018-12-17,Disputed
1436,Angelica Procacci,"Cantimori, Morpurgo e Alonzi Group",1556,2018-11-30,Disputed
1437,Nina Foa,Bellò-Druso Group,1299,2018-09-18,Disputed
1438,Beppe Capone,Cantimori-Bragadin Group,1527,2015-03-10,Disputed
1439,Raffaele Canevascini,"Broschi, Barbarigo e Corcos SPA",1409,2017-11-08,Disputed
1440,Ludovico Visintini,Rubbia Group,1973,2012-02-24,Disputed
1441,Serena Solari,Leblanc e figli,1879,2012-10-22,Undisputed
1442,Ferdinando Silvestri,"Ferrucci, Antelami e Treves SPA",1962,2017-09-28,Disputed
1443,Liberto Trevisani,"Panatta, Solari e Parmitano s.r.l.",1090,2013-11-25,Undisputed
1444,Claudia Armellini,Ferragni-Orsini s.r.l.,1029,2013-08-13,Disputed
1445,Flavia Chindamo,Majorana-Salvini s.r.l.,1807,2012-01-06,Disputed
1446,Veronica Blasi,"Pertile, Camuccini e Gangemi Group",1786,2018-03-20,Undisputed
1447,Loretta Berrè,Franceschi-Marazzi e figli,1017,2015-09-07,Disputed
1448,Coluccio Ferrazzi,"Gabrieli, Ruggeri e Meucci Group",1325,2017-08-27,Disputed
1449,Luca Togliatti,Savorgnan e figli,1897,2020-05-04,Disputed
1450,Raffaello Trevisan,Tartaglia-Bonomo s.r.l.,1882,2012-12-04,Undisputed
1451,Gaetano Bodoni,"Ferrabosco, Giannetti e Bajardi s.r.l.",1224,2020-12-15,Undisputed
1452,Angelina Galvani,"Busoni, Costanzi e Sagese s.r.l.",1621,2021-03-08,Disputed
1453,Ruggiero Mezzetta,"Fantoni, Bartoli e Ariasso e figli",1815,2013-06-01,Disputed
1454,Severino Durante,Castioni-Squarcione Group,1490,2011-11-17,Undisputed
1455,Ivan Dulbecco,Pedersoli SPA,1871,2015-04-07,Disputed
1456,Maurizio Donati,Chechi-Pedrazzini e figli,1994,2016-03-15,Disputed
1457,Liberto Errani,Pugliese-Bottigliero s.r.l.,1303,2021-02-02,Undisputed
1458,Severino Pedroni,Guariento SPA,1836,2016-06-05,Disputed
1459,Mario Procacci,"Ferrucci, Manunta e Collodi SPA",1170,2020-08-04,Undisputed
1460,Beppe Durante,Boitani-Maglio e figli,1281,2015-01-30,Undisputed
1461,Coluccio Farina,Santorio e figli,1678,2016-02-03,Disputed
1462,Alphons Brunelleschi,Pausini-Borsiere Group,1424,2017-01-05,Undisputed
1463,Ivo Rossetti,"Lippomano, Toso e Bosurgi SPA",1628,2019-08-19,Undisputed
1464,Girolamo Barcella,"Canil, Castellitto e Pigafetta e figli",1885,2014-01-23,Undisputed
1465,Gustavo Raurica,Capone-Alighieri e figli,1097,2014-05-18,Disputed
1466,Costanzo Capecchi,Littizzetto s.r.l.,1886,2015-03-25,Disputed
1467,Pierina Pertini,Borgia-Cortese s.r.l.,1528,2016-01-18,Undisputed
1468,Dolores Rastelli,"Gemito, Bixio e Giannotti Group",1538,2014-06-06,Disputed
1469,Francesca Donini,Crispi SPA,1399,2012-06-08,Undisputed
1470,Zaira Camuccini,"Malipiero, Ceci e Loredan SPA",1004,2021-08-14,Undisputed
1471,Rembrandt Sauro,Papafava s.r.l.,1650,2016-02-23,Undisputed
1472,Gaetano Morpurgo,Cilea SPA,1386,2017-11-08,Undisputed
1473,Marina Berlusconi,"Babbo, Collodi e Stoppani s.r.l.",1587,2014-04-13,Disputed
1474,Donna Gucci,Vespucci s.r.l.,1504,2018-07-01,Disputed
1475,Jacopo Ossani,Natta e figli,1564,2019-07-18,Disputed
1476,Donatello Villadicani,Fermi-Crispi s.r.l.,1835,2018-03-13,Undisputed
1477,Alessandra Roccabonella,Riccati-Sabatini e figli,1337,2016-01-06,Disputed
1478,Ida Valentino,"Tamburello, Gaito e Cremonesi SPA",1561,2018-07-27,Disputed
1479,Ernesto Zoppetti,"Querini, Foà e Papafava SPA",1205,2013-07-01,Undisputed
1480,Marina Durante,Zanichelli e figli,1904,2020-05-17,Disputed
1481,Antonio Capecchi,Bombieri-Navone SPA,1338,2011-10-13,Disputed
1482,Teresa Ferrata,"Vigorelli, Giannetti e Castiglione e figli",1052,2018-11-11,Undisputed
1483,Paola Durante,Ginese-Satriani e figli,1199,2015-03-12,Undisputed
1484,Nicoletta Botticelli,"Praga, Petrucci e Impastato SPA",1760,2019-06-18,Undisputed
1485,Sophia Niscoromni,Gozzano-Luxardo Group,1941,2021-07-22,Undisputed
1486,Alfredo Chittolini,Cabrini s.r.l.,1956,2011-09-16,Undisputed
1487,Ugolino Toscani,Toninelli s.r.l.,1683,2013-10-01,Undisputed
1488,Agostino Conte,"Cheda, Aporti e Bottigliero SPA",1007,2015-07-10,Disputed
1489,Vincentio Saragat,Novaro SPA,1047,2021-03-03,Undisputed
1490,Francesca Bertolucci,Persico-Mondadori SPA,1298,2017-03-13,Undisputed
1491,Teresa Trotta,"Mascagni, Vezzali e Catenazzi e figli",1435,2020-07-12,Undisputed
1492,Armando Bignardi,Rossetti s.r.l.,1896,2013-12-25,Disputed
1493,Liliana Pedroni,Detti-Speri s.r.l.,1540,2013-04-12,Undisputed
1494,Adriana Frescobaldi,"Persico, Taliani e Antonelli e figli",1567,2014-11-11,Disputed
1495,Giampiero Chechi,Parpinel-Curci SPA,1300,2014-12-25,Undisputed
1496,Roberto Ruggeri,"Treves, Leonardi e Gulotta SPA",1742,2015-11-22,Disputed
1497,Veronica Porcellato,Iannelli-Zola Group,1982,2020-08-07,Disputed
1498,Giorgia Zito,Bossi e figli,1296,2020-04-25,Undisputed
1499,Mario Seddio,Borgia SPA,1703,2016-07-06,Undisputed
1500,Costanzo Aporti,Micca-Brunello SPA,1274,2020-06-28,Disputed
1501,Stella Caccioppoli,Asprucci s.r.l.,1273,2019-06-06,Disputed
1502,Costantino Trevisani,Fieramosca SPA,1965,2020-12-01,Undisputed
1503,Liliana Galilei,Rubbia e figli,1393,2016-10-21,Undisputed
1504,Nanni Gilardoni,"Zampa, Padovano e Volta e figli",1491,2013-10-10,Undisputed
1505,Costanzo Battelli,Vattimo-Saraceno s.r.l.,1187,2013-06-08,Disputed
1506,Donna Gualandi,Riccardi SPA,1135,2016-04-05,Undisputed
1507,Ugolino Fabrizi,Murialdo s.r.l.,1874,2021-08-26,Undisputed
1508,Liberto Boaga,"Battisti, Silvestri e Amaldi e figli",1492,2018-03-12,Disputed
1509,Francesca Solari,Paltrinieri-Bevilacqua s.r.l.,1067,2012-09-12,Undisputed
1510,Teresa Morpurgo,Brambilla-Rossetti SPA,1527,2017-11-08,Disputed
1511,Jacopo Lucciano,Rapisardi SPA,1800,2019-05-17,Undisputed
1512,Ivo Guidone,Maggioli-Casagrande e figli,1308,2020-08-27,Undisputed
1513,Gioele Capecchi,Bonolis-Trezzini s.r.l.,1230,2021-03-27,Disputed
1514,Fabia Toselli,"Pennetta, Borsiere e Trillini Group",1016,2020-03-12,Disputed
1515,Ranieri Bacosi,Fracci-Rossellini SPA,1558,2019-01-23,Disputed
1516,Rosa Polesel,"Pertini, Bertoni e Sinisi SPA",1693,2015-10-03,Disputed
1517,Adriana Zamengo,"Guidotti, Grimani e Lercari e figli",1658,2021-06-25,Disputed
1518,Giacobbe Gadda,Aulenti-Sonnino Group,1323,2021-06-27,Undisputed
1519,Giorgia Barcaccia,Bartoli-Sraffa Group,1634,2017-04-07,Disputed
1520,Martina Mercantini,Chechi Group,1383,2014-07-16,Disputed
1521,Loretta Gioberti,Satriani-Basadonna e figli,1631,2015-08-06,Undisputed
1522,Arnulfo Modigliani,"Travia, Casellati e Condoleo Group",1879,2019-03-27,Disputed
1523,Alberico Donati,"Pedroni, Toldo e Marino s.r.l.",1236,2013-04-21,Disputed
1524,Mariana Tommaseo,"Calarco, Canevascini e Boiardo e figli",1680,2019-02-09,Undisputed
1525,Marina Barese,"Casalodi, Vismara e Iannelli Group",1866,2021-08-17,Disputed
1526,Giuliana Littizzetto,"Doria, Fagiani e Marangoni SPA",1367,2014-12-31,Undisputed
1527,Ferdinando Sgalambro,"Corradi, Sordi e Golgi Group",1305,2012-07-17,Disputed
1528,Bruno Badoglio,Gualtieri-Petrassi SPA,1428,2016-05-02,Undisputed
1529,Flora Pedersoli,Boccherini Group,1324,2020-07-18,Undisputed
1530,Ugolino Russo,Endrizzi Group,1947,2011-12-21,Undisputed
1531,Stefano Donà,"Foa, Scalera e Errigo Group",1830,2018-12-26,Undisputed
1532,Ferdinando Cattaneo,Tacchini-Navarria s.r.l.,1182,2013-07-28,Disputed
1533,Ferdinando Bertoni,Gabba-Marzorati s.r.l.,1584,2012-11-20,Undisputed
1534,Gioele Babato,Mancini SPA,1160,2018-04-04,Disputed
1535,Rosaria Broggini,Desio-Cicala s.r.l.,1490,2015-01-24,Undisputed
1536,Mirco Monicelli,Scotti-Bonino s.r.l.,1768,2019-09-28,Disputed
1537,Claudia Errani,Ferrari SPA,1578,2017-06-06,Disputed
1538,Fabia Littizzetto,"Filippini, Blasi e Monduzzi Group",1087,2019-10-28,Undisputed
1539,Nicola Chiesa,"Modugno, Olivetti e Maccanelli Group",1390,2013-08-04,Disputed
1540,Victoria Dellucci,"Battelli, Cusano e Gangemi e figli",1955,2020-03-27,Undisputed
1541,Nicola Faugno,Impastato s.r.l.,1513,2014-01-18,Disputed
1542,Donna Tamburello,Binaghi Group,1109,2017-02-16,Disputed
1543,Marcello Bacosi,"Cuzzocrea, Scarlatti e Cilibrasi SPA",1090,2015-02-12,Disputed
1544,Giuliana Bonolis,Pucci e figli,1767,2012-10-17,Disputed
1545,Margherita Pietrangeli,Paltrinieri Group,1386,2015-11-14,Disputed
1546,Leonardo Crispi,Lippomano s.r.l.,1805,2015-07-24,Undisputed
1547,Valerio Battelli,Delle-Alboni e figli,1762,2019-12-25,Undisputed
1548,Greca Martucci,Persico-Mondadori SPA,1765,2011-12-31,Undisputed
1549,Valeria Sordi,Sauli SPA,1120,2019-04-06,Disputed
1550,Maurizio Sauli,Nievo-Gussoni s.r.l.,1043,2021-08-15,Undisputed
1551,Pomponio Taliani,Gualandi-Ughi s.r.l.,1758,2019-03-30,Undisputed
1552,Silvio Donati,Antonacci e figli,1606,2013-02-14,Undisputed
1553,Mirco Dellucci,Chigi-Anichini s.r.l.,1440,2019-02-25,Undisputed
1554,Giuliana Martucci,Solari s.r.l.,1391,2020-11-01,Disputed
1555,Temistocle Abba,Golgi SPA,1179,2015-09-04,Undisputed
1556,Luca Monicelli,Gemito-Lombardi SPA,1596,2017-12-25,Disputed
1557,Diana Canevascini,Nordio Group,1054,2017-12-30,Disputed
1558,Bettina Cafarchia,"Mercalli, Fieramosca e Gaiatto Group",1960,2019-03-06,Undisputed
1559,Aldo Magrassi,Einaudi-Greggio SPA,1155,2015-04-09,Disputed
1560,Gianni Cociarelli,Antonucci-Borghese e figli,1391,2019-07-05,Undisputed
1561,Temistocle Stoppani,Gualandi SPA,1125,2019-09-07,Undisputed
1562,Lina Ariasso,Lussu-Morgagni SPA,1596,2015-09-18,Disputed
1563,Flavio Pisaroni,"Manzoni, Tomaselli e Callegari s.r.l.",1235,2019-02-18,Disputed
1564,Filippa Pizzo,Tomasetti-Morandini Group,1472,2014-08-11,Disputed
1565,Gaetano Sandi,"Mattarella, Fantozzi e Castelli Group",1980,2014-06-03,Undisputed
1566,Loretta Seddio,Abatantuono s.r.l.,1264,2012-04-11,Undisputed
1567,Carmelo Cociarelli,Boitani-Maglio e figli,1929,2013-05-20,Undisputed
1568,Ugolino Galilei,"Mancini, Mannoia e Tartaglia e figli",1595,2014-02-02,Disputed
1569,Lina Sraffa,Antonetti SPA,1452,2012-09-26,Undisputed
1570,Daniele Faugno,"Anguillara, Barracco e Giannelli Group",1952,2019-12-23,Undisputed
1571,Beppe Geraci,Martinelli SPA,1100,2017-09-07,Undisputed
1572,Camillo Camuccini,Barillaro Group,1002,2015-02-04,Disputed
1573,Ivo Papafava,Troisi s.r.l.,1425,2021-07-13,Disputed
1574,Micheletto Cheda,Ruberto-Ferraris s.r.l.,1245,2013-05-12,Disputed
1575,Agostino Ferrazzi,Petralli-Lombardo SPA,1690,2013-03-13,Undisputed
1576,Dante Vecellio,"Fuseli, Panicucci e Bellò Group",1226,2016-09-24,Disputed
1577,Margherita Bignardi,Binaghi-Schiaparelli e figli,1793,2019-03-20,Undisputed
1578,Francesca Vigorelli,Alonzi e figli,1306,2019-11-07,Disputed
1579,Stella Schiaparelli,"Buscetta, Cabibbo e Borsellino Group",1406,2018-03-20,Disputed
1580,Gustavo Conte,Aporti Group,1378,2018-05-23,Disputed
1581,Fernanda Chittolini,"Boito, Gritti e Bottaro SPA",1810,2013-11-04,Undisputed
1582,Costantino Cheda,Gullotta-Cerquiglini e figli,1478,2015-03-25,Undisputed
1583,Mario Ferrari,"Ceri, Zacchia e Gemito SPA",1387,2015-09-18,Disputed
1584,Giuseppe Galuppi,Ariosto s.r.l.,1066,2011-10-05,Disputed
1585,Gaetano Morrocco,Parini-Natta e figli,1984,2011-09-20,Undisputed
1586,Ubaldo Russo,"Carosone, Mercadante e Cremonesi Group",1998,2018-05-01,Undisputed
1587,Eugenia Baglioni,Gangemi-Rinaldi e figli,1927,2015-12-24,Undisputed
1588,Armando Marangoni,Tonisto-Chigi e figli,1947,2020-10-27,Disputed
1589,Luca Pacelli,"Lucchesi, Palladio e Branciforte e figli",1807,2020-01-29,Disputed
1590,Berenice Amato,Verdone SPA,1390,2013-12-25,Undisputed
1591,Flora Errani,Monte-Corbo SPA,1686,2019-05-16,Undisputed
1592,Gioele Donarelli,Mengolo-Miniati SPA,1689,2020-08-18,Disputed
1593,Fabia Ferrabosco,"Saracino, Salgari e Gaggini e figli",1586,2017-01-31,Disputed
1594,Angelo Redi,Ferraris-Ferrabosco SPA,1529,2017-02-09,Undisputed
1595,Nanni Solari,"Paoletti, Ossani e Barzini SPA",1266,2018-10-28,Disputed
1596,Giuliana Polesel,"Chiaramonte, Scaduto e Badoglio SPA",1494,2014-01-21,Undisputed
1597,Flavia Vitturi,Argentero Group,1620,2012-06-07,Disputed
1598,Martino Schicchi,Bernetti e figli,1965,2018-08-28,Disputed
1599,Antonina Sordi,Zoppetto SPA,1569,2021-03-21,Disputed
1600,Gaetano Disdero,"Tonisto, Rosiello e Paruta s.r.l.",1570,2017-07-13,Undisputed
1601,Ernesto Tamburello,Trapani Group,1139,2016-12-04,Disputed
1602,Mariano Botticelli,"Faggiani, Taliani e Miniati s.r.l.",1729,2013-01-15,Disputed
1603,Griselda Zamengo,Gotti-Bertolucci s.r.l.,1163,2012-09-28,Undisputed
1604,Ermanno Papafava,Binaghi-Mastandrea e figli,1650,2016-12-27,Disputed
1605,Adriana Monaco,"Caffarelli, Ostinelli e Depero Group",1348,2020-07-23,Undisputed
1606,Valerio Bianchini,"Filangieri, Carocci e Fallaci SPA",1134,2013-02-08,Disputed
1607,Daria Cattaneo,Infantino-Rismondo s.r.l.,1061,2019-06-28,Disputed
1608,Annetta Saraceno,Aporti SPA,1512,2014-01-25,Disputed
1609,Gioele Farina,Fornaciari SPA,1367,2016-08-21,Disputed
1610,Ferdinando Mezzetta,"Monti, Rosmini e Moretti Group",1510,2018-11-15,Disputed
1611,Alessia Ciani,Foconi-Palombi e figli,1419,2015-09-03,Disputed
1612,Panfilo Liguori,"Trussardi, Sagnelli e Gangemi SPA",1565,2020-07-10,Disputed
1613,Agostino Cignaroli,Innocenti SPA,1102,2021-01-19,Undisputed
1614,Gioachino Greco,Ferraris-Ferrabosco SPA,1973,2012-12-05,Disputed
1615,Nino Ferrari,"Emanuelli, Rapisardi e Combi s.r.l.",1868,2016-02-03,Undisputed
1616,Corrado Paruta,Manzoni-Sanguineti s.r.l.,1034,2011-12-02,Disputed
1617,Adelmo Fabrizi,Tosi Group,1409,2011-11-09,Disputed
1618,Martino Depero,Luria SPA,1091,2020-08-17,Disputed
1619,Ronaldo Monicelli,Petruzzi-Durante SPA,1327,2015-01-10,Disputed
1620,Stella Barese,Basadonna-Falier e figli,1344,2014-12-20,Undisputed
1621,Ezio Tommaseo,Trevisan-Greco e figli,1008,2014-03-21,Undisputed
1622,Giuseppe Pedroni,Zichichi e figli,1293,2019-02-21,Disputed
1623,Giuliana Ughi,Cundari s.r.l.,1840,2013-11-16,Undisputed
1624,Antonina Foà,Fuseli SPA,1671,2018-03-22,Disputed
1625,Donatello Bragadin,"Emo, Pozzecco e Brambilla e figli",1495,2015-05-27,Undisputed
1626,Giuliana Capecchi,Desio-Cicala s.r.l.,1191,2012-06-09,Undisputed
1627,Daria Monaco,Scarlatti s.r.l.,1962,2012-12-12,Undisputed
1628,Paola Pulci,Badoglio-Corradi Group,1975,2012-09-01,Disputed
1629,Giosuè Zoppetti,Gottardi SPA,1951,2012-06-01,Disputed
1630,Iolanda Ariasso,"Roncalli, Maggioli e Raurica s.r.l.",1115,2018-09-09,Undisputed
1631,Greca Baglioni,Vercelloni-Lupo SPA,1116,2013-03-15,Undisputed
1632,Bianca Martucci,"Pisano, Passalacqua e Bembo Group",1252,2017-07-10,Undisputed
1633,Gemma Chittolini,Asmundo-Bulzoni SPA,1248,2021-01-25,Disputed
1634,Ludovico Brunello,Donatoni-Ottino e figli,1173,2018-12-17,Disputed
1635,Luciana Camuccini,"Beffa, Gualandi e Monaco SPA",1360,2020-10-23,Undisputed
1636,Simone Finetti,Bova e figli,1733,2011-12-16,Disputed
1637,Carmelo Pellegrini,Bertolucci SPA,1596,2014-02-14,Undisputed
1638,Lamberto Guidone,Cuda SPA,1098,2020-05-20,Undisputed
1639,Alina Sagese,Santorio e figli,1631,2021-01-30,Disputed
1640,Teresa Seddio,Argento-Vento Group,1439,2012-08-17,Undisputed
1641,Ruggiero Trotta,"Milanesi, Babbo e Ligorio s.r.l.",1941,2019-03-16,Undisputed
1642,Torquato Taliani,Petrassi e figli,1472,2015-10-21,Undisputed
1643,Ferdinando Marrone,Panicucci-Squarcione SPA,1431,2016-09-25,Disputed
1644,Costanzo Bajamonti,"Cossiga, Condoleo e Missoni e figli",1503,2019-03-20,Undisputed
1645,Etta Foà,"Paolucci, Bajardi e Parmitano s.r.l.",1336,2013-07-01,Disputed
1646,Melania Scarlatti,"Amaldi, Lattuada e Rismondo Group",1580,2014-01-06,Undisputed
1647,Bianca Monaco,"Franzese, Gucci e Mengolo SPA",1051,2019-04-20,Undisputed
1648,Gianluigi Paruta,"Maspero, Lamborghini e Paoletti e figli",1931,2015-09-18,Undisputed
1649,Camillo Donarelli,"Bianchini, Saffi e Cilea SPA",1516,2018-09-22,Undisputed
1650,Ludovico Magrassi,Collodi s.r.l.,1367,2018-06-23,Disputed
1651,Costantino Faugno,Galeati e figli,1489,2020-01-09,Disputed
1652,Martina Fabrizi,"Mascagni, Folliero e Boitani SPA",1102,2019-10-25,Disputed
1653,Ferdinando Monicelli,Mazzeo-Calvo Group,1776,2016-01-17,Undisputed
1654,Jolanda Pellico,"Borsiere, Filippelli e Barozzi e figli",1304,2014-07-11,Undisputed
1655,Marcello Depero,Cagnin-Gravina s.r.l.,1226,2019-09-12,Undisputed
1656,Adriana Raurica,Redi e figli,1515,2013-02-01,Undisputed
1657,Lando Schicchi,Fabrizi e figli,1847,2021-08-25,Disputed
1658,Teresa Papafava,Coardi e figli,1177,2012-01-06,Disputed
1659,Roberta Piccinni,Verri-Veneziano s.r.l.,1542,2019-06-30,Disputed
1660,Roberto Farina,Turci-Pellico Group,1553,2016-08-17,Disputed
1661,Enzio Sanguineti,Pisano-Cremonesi e figli,1648,2017-09-11,Undisputed
1662,Severino Mezzetta,"Zaccardo, Saraceno e Antonacci SPA",1065,2011-11-21,Undisputed
1663,Giosuè Finetti,Trentin SPA,1537,2020-02-19,Undisputed
1664,Licia Monaco,Zeffirelli-Paltrinieri e figli,1451,2019-01-23,Undisputed
1665,Francesco Conti,"Spinola, Marino e Gravina SPA",1980,2012-07-30,Disputed
1666,Claudia Scarlatti,Tartini Group,1838,2012-03-14,Undisputed
1667,Flavio Gioberti,Roero-Gussoni s.r.l.,1902,2019-10-17,Undisputed
1668,Ivo Vigorelli,Bodoni s.r.l.,1576,2020-09-30,Undisputed
1669,Romolo Pellegrini,Dibiasi SPA,1134,2020-07-25,Disputed
1670,Ruggiero Cainero,Beffa-Versace Group,1710,2018-04-10,Disputed
1671,Nanni Raurica,"Argentero, Opizzi e Fanucci e figli",1741,2017-09-26,Disputed
1672,Riccardo Depero,"Combi, Lupo e Lucarelli s.r.l.",1790,2011-10-09,Undisputed
1673,Ramona Bacosi,Giammusso Group,1275,2013-12-18,Disputed
1674,Gaetano Cafarchia,"Bonomo, Bataglia e Montessori s.r.l.",1477,2021-06-24,Disputed
1675,Leonardo Farina,Galilei e figli,1446,2015-09-10,Undisputed
1676,Ivan Camuccini,"Faggiani, Taliani e Miniati s.r.l.",1940,2016-11-13,Undisputed
1677,Rosa Bacosi,Salgari SPA,1432,2014-04-20,Undisputed
1678,Livia Dulbecco,Iacobucci-Zeffirelli s.r.l.,1326,2018-01-30,Disputed
1679,Romina Ferrabosco,Muti e figli,1913,2016-10-22,Undisputed
1680,Atenulf Papafava,Lollobrigida Group,1925,2015-11-16,Disputed
1681,Melania Milanesi,Montesano-Calbo s.r.l.,1713,2015-06-14,Undisputed
1682,Eugenia Casarin,Borsellino-Germano Group,1723,2015-07-03,Disputed
1683,Gianfrancesco Depero,Pacelli SPA,1300,2019-04-09,Disputed
